"Title, Code, Price, URL, Translator, Blinding, Pages, Size in Inches, Description"
"Noble Qur'an Arabic-English (6x9"" Persian Script)",Q45,$24.95,https://dusp.org/quran/persian-script/q45-noble-qur-an-arb-eng-6x9-persian-script.html,Dr. Muhsin Khan & Dr. Taqi-ud-Din Al-Hilali,Hardback,823,6x9x1.2,"English meanings of The Noble Quran with large bold Arabic font (Pakistani/Persian Script). It is used mostly in Southeast Asian countries. It is also very good for beginners as the Arabic text is easier to read. See sample page from link above. This version doesn't contain the Appendix or anything else after Surah An-Nas as do the other Noble Qur'ans. and (click on names for biography) Interpretation of the meanings of the Noble Qur'an with Arabic text in the modern English language. A summarized version of At-Tabari, Al-Qurtubi and Ibn Kathir with comments from Sahih Al-Bukhari. This 1 volume summarized version offers brief commentary and Ahadith wherever necessary. This unique combination of commentary and relevant Ahadith makes this a very useful study reference tool. Old code # for this item was Q01p."
"Noble Qur'an Arabic-English (6x9"" PB Fine Paper)",Q44,$27.95,https://dusp.org/quran/noble-qurans/q44-noble-qur-an-arb-eng-6x9-fine-paper.html,Dr. Muhsin Khan & Dr. Taqi-ud-Din Al-Hilali,Paperback,927,5.5x8.25x1,"Standard paperback edition of the easy to read the modern English translation of The Noble Quran/Koran with Arabic text and brief explanations. Translation by: and (click on names for biography) Interpretation of the meanings of the Noble Qur'an with Arabic text in the modern English language. A summarized version of At-Tabari, Al-Qurtubi, and Ibn Kathir with comments from Sahih Al-Bukhari. This 1 volume summarized version offers brief commentary and Ahadith wherever necessary. This unique combination of commentary and relevant Ahadith makes this a very useful study reference tool. The Arabic text is taken from Mushaf al Madinah."
Noble Quran Part 30th: Arabic-English & Transliteration,Q16,$5.95,https://dusp.org/quran/noble-qurans/q16-noble-quran-part-30th-arabic-english-transliteration.html,Dr. Muhsin Khan & Dr. Taqi-ud-Din Al-Hilali,Paperback,72,5.5x8,"and (click on names for biography) Interpretation of the meanings of the Noble Qur'an with Arabic text in the modern English language. A summarized version of At-Tabari, Al-Qurtubi and Ibn Kathir with comments from Sahih Al-Bukhari. The reading or the Quran is of prime importance to a Muslim. The Quran was revealed in the Arabic language and it should also be read in Arabic only, because the actual meaning of the Quran in Arabic cannot be expressed in the translation of any language. That is why, it is an established fact that the reading of the any translation of the Quran does not mean that the actual Quran has been recited. But the Muslim who cannot read Arabic, are unable to get benefit by reciting the Quran in its language. Te ease them from this difficulty, through transliteration, an easy approach has been presented to recite the Quran. We have prepared this part of the Quran first which is in fact the last part of the Quran and contains small chapters (Surah)."
Noble Qur'an Verse by Verse (Part 1),Q11d,$5.95,https://dusp.org/quran/noble-qurans/q11d-noble-qur-an-verse-by-verse-part-1.html,Dr. Muhsin Khan & Dr. Taqi-ud-Din Hilali,Paperback,70,5.5x8,"This booklet contains the word-to-word English translation of the first Juz (Part 1) of the Quran to make your Quranic study easy. The complete word-to-word Qur’an is also available from the related items. Translation by: Dr. Muhammad Taqi-ud-Din Al-Hilali - Dr. Muhammad Muhsin Khan. Compiled by Dr. Muhammad Amin, Ph.D. [USA] To understand the Quran it is necessary that one should know the translation of every word of the verse. Therefore, to convey to the people, the more accurate meaning of the Qur'anic verses, the word-for-word translation of the meanings of the Noble Quran is being produced. Since mere word-for-word translation itself does not lead to the complete understanding, the idiomatic translation is also produced on the same page to facilitate for the complete awareness."
Noble Qur'an English Only 2-Column (Green PB Fine Paper),Q03g,$9.95,https://dusp.org/quran/noble-qurans/q03g-noble-quran-english-only-medium-green.html,Dr. Muhsin Khan & Dr. Taqi-ud-Din Al-Hilali,Paperback,872,5x6.75x1.5,"English meanings & explanation of The Noble Quran without Arabic text. Reads from left to right. Great to give for dawah purposes to Non-Muslims. Available on Size: Dr. Muhammad Muhsin Khan and Dr. Muhammad Taqi-ud-Din Al-Hilali Interpretation of the meanings of the Noble Qur'an in the modern English language. A summarized version of At-Tabari, Al-Qurtubi, and Ibn Kathir with comments from Sahih Al-Bukhari. This 1 volume summarized version offers brief commentary and Ahadith wherever necessary. This unique combination of commentary and relevant Ahadith makes this a very useful study reference tool."
Noble Qur'an Arb/Eng - Part 30 (Pocket size PB),Q02,$3.95,https://dusp.org/quran/noble-qurans/q02-noble-qur-an-arb-eng-part-30-pocket-size-pb.html,No Translator,Paperback,128,3x5,"English translation & tafsir of Part 30 of the Noble Quran in pocketsize paperback full color format. English translation & tafsir compiled by: and (click on names for biography). Interpretation of the meanings of the Noble Qur'an with Arabic text in the modern English language. A summarized version of At-Tabari, Al-Qurtubi and Ibn Kathir with comments from Sahih Al-Bukhari. Q02a = 7x10"" Large Hardback Q02b = 7x10"" Large Paperback Q02c = 3x5"" Pocket size HardbackQ02d = 3x5"" Pocket size Paperback Part 30 with English available in 4 sizes:"
"Noble Qur'an 6x9"" (Full Page Arabic & English)",Q34b,$39.95,https://dusp.org/quran/noble-qurans/q34b-noble-qur-an-6x9-full-page-arabic-english.html,Dr. Muhsin Khan & Dr. Taqi-ud-Din Al-Hilali,Hardback,1290,6x8.75x2,A new type of Noble Quran with standard Arabic Mushaf Uthmani 15 lines/page print on the right side and English translation on the left side of every page. It includes tafsir footnotes at the bottom of the English page. It also includes the full appendix at the end of the Quran. Note about page numbering: The page numbers for the English and Arabic side are the same at 605 (605x2=1210) followed by the appendix which is another 80 pages making a total of 1290 pages.
"Mushaf Madinah (Arabic-English, Old Edition)",Q37a,$39.95,https://dusp.org/quran/noble-qurans/q37a-mushaf-madinah-arabic-english-old-edition.html,No Translator,Hardback,976,5.75x8.5x1.10,"Mushaf Madinah - Al-Quran Al-Kareem with Translation of The Meanings of The Noble Quran in The English Language from King Fahad Printing Complex. Old edition is a little bigger in size but a little thinner. It has 2 color printing (blue background on surah names) on fine off-white color paper. The translation & tafsir (explanation) is same as all of Dar-us-Salam's Noble Qurans: Interpretation of the meanings of the Noble Qur'an with Arabic text in the modern English language. A summarized version of At-Tabari, Al-Qurtubi and Ibn Kathir with comments from Sahih Al-Bukhari. Summarized 1 volume version offers brief commentary and Ahadith wherever necessary. This unique combination of commentary and relevant Ahadith makes this a very useful study reference tool. ewr Easy to read modern English translation of The Noble Quran (Holy book of Islam) with Arabic text and Transliteration (Roman script). Translation by Dr. Muhammad Muhsin Khan and Dr. Al-Hilal. ewr Standard size blue color Mushaf printed by Majamma Malik Fahad. Same Quran type found in many Masaajid around the world. Deluxe blue hardbound cover with fine paper and blue page background. ewr Large hardback edition of the easy to read modern English translation of The Noble Quran/Koran with Arabic text and brief explanations. Translation by Dr. Muhammad Muhsin Khan and Dr. Al-Hilal. ewr Pocket size edition of the easy to read modern English translation of The Noble Quran/Koran with Arabic text and brief explanations. Translation by Dr. Muhammad Muhsin Khan and Dr. Al-Hilal. ewr The Clear Quran - Arabic text with English Translation - in Paperback. Pleasant to Read, Easy to Understand, Noted for its clarity, accuracy, eloquence, and flow. ewr Al-Quran Al-Kareem Maqdis word-By-word English translation &amp; color coded tajweed (Arabic-English) extra large A4 size 12x8.5x1 inch. ewr Mushaf Madinah - Al-Quran Al-Kareem with Translation of The Meanings of The Noble Quran in The English Language from King Fahad Printing Complex. New edition is a little smaller in size but a..."
Noble Qur'an Arb/Eng (9 Vol. Set with Full Tafsir),Q01,$199.95,https://dusp.org/quran/noble-qurans/q01-noble-qur-an-arb-eng-9-vol-set-with-full-tafsir.html,Dr. Muhsin Khan & Taqi-ud-Din Hilali,Hardback,No Pages,6x9x11,"Interpretation of the meanings of The Noble Quran with Arabic text in the modern English language. and (click on names for biography) It is unique, remarkable and distinguished for its crystal clear, precise and pristine meanings. The meanings are fully elaborated and explained by Tafsir At-Tabari, Al-Qurtubi and Ibn Kathir and Ahadith from Sahih Al-Bukhari & Muslim. The work is recognized, approved and widely attributed throughout the world as the most accurate, exact, authentic, real and original interpretation of the Noble Qur'an. This 9 volume version offers commentary and complete hadith in Arabic and English related to the verse. This unique combination of commentary and relevant Ahadith makes this a very useful study reference tool. The Arabic text is taken from Mushaf al-Madinah. All the praises and thanks are to Allah, the Lord of Al-'Alamin (mankind, jinn and all that exists) and peace be upon the Master of the Messengers, Muhammad. This interpretation of the meanings of the Noble Qur'an has been revised and the following changes have been made Translator Dr. Muhammad Muhsin Khan Formerly Director, University Hospital Islamic University, Al-Madinah Al-Munawwarah Saudi Arabia Islam is the Divine religion for all people on the earth. It is a valuable treasure if they realize its truth. What the whole world needs most today is to understand and study its original sources: the Qur'an and Sunnah, as only Islam can extinguish people's thirst for their knowledge about their Creator; organize their mutual relations on the basis of justice and equality; and respond to human nature in a way that will lead them to happiness in the world as well as in the Hereafter. How many trials and wars are people undergoing due to their differences in beliefs and systems which have caused them to split in utter separation. Now there is no way to peace and security except Islam. Therefore, an invitation to Islam is a duty of those who have known it, enjoyed its taste and have been rightly guided by it. In fact, it is a great responsibility upon Muslims to preach the teachings of Islam to the non-Muslims in their own languages. Dr. Muhammad Muhsin Khan, a specialist in heart diseases who worked for some time in England, then moved to Saudi Arabia to settle in Al-Madinah AI-Munawwarah, realized his responsibility towards Islam. This was owed to a dream he had one night. According to the dream, he saw the Prophet in a large gathering of people. Out of love, he stepped towards him to kiss his knees; but the Prophet disapproved it. Suddenly, the perspiration began to flow from his body and Muhsin Khan drank it to his satisfaction. Then the Prophet asked him for a paper on which he wrote down that he wanted him (to serve Islam) and stamped it with his seal. When Muhsin Khan woke up, he was struck by a feeling of bewilderment, awe, and sublimity. He asked the knowledgeable persons to interpret his dream. They indicated that he would serve the Prophet's sayings. So, he looked for a project to serve Islam and convey its message to the English-speaking people. After much consideration, he concluded that Sahih of Imam Al-Bukhari, who is the most authentic collector of the Prophet's sayings, needs to be translated into English. So, he decided to render Sahih Al-Bukhari into English. He worked strenuously completing it in twelve years with the Grace of Allah. During the translation process, he consulted a number of English versions of the Qur'an but he found that they had ambiguity, shortcomings, and dogmatic errors. Therefore, in association with Dr. Muhammad Taqi-ud-Din Al-Hilali, he undertook the task of interpretation of the meanings of the Noble Qur'an providing evidence from the authentic sources for clarification. At their behest, we brought about a summarized edition in one volume. Its popularity among the readers encouraged them to prepare a comprehensive version of the interpretation of the meanings of the Qur'an in nine volumes comprising a number of Ahadith from Sahih Al-Bukhari, Sahih Muslim and other books with comments from Tafsir At-Tabari, Tafsir AI-Qurtubi and Tafsir Ibn Kathir, where necessary to elaborate upon the Qur'anic Verses. No doubt this work is a great source of knowledge for the readers, seekers of truth and the scholars. Now, they can study the Qur'an in a better way and concentrate on the wisdom behind it. In this nine-volume edition, the reader will find that the statements on Monotheism, Disbelief, Polytheism, Hypocrisy and Jihad have been repeated several times. This is to highlight the significance of the Islamic creed. Also, some Ahadith has been repeated at various places due to their relevancy and close context with the Verses. Therefore, such repetition has become an unavoidable need for the correct interpretation. Finally, I wish to express my thanks to the translators for their kind permission to bring about this work for the benefit of the people. I am also grateful to my staff members, particularly Syed Masoodul Hasan, Mr. Mohammad Munawwar and Mr. Mohammad Ayub who made their best efforts to check and reuse the text carefully and repeatedly to avoid any mistakes; and thus contributed substantially to give the final touch to the project. May Allah the Almighty reward us for this achievement, make it solely for His Pleasure and hold us firm on the Right Path. May Allah shower peace and blessings on our Prophet Muhammad, his family, Companions and all those who follow him. Abdul Malik MujahidGeneral Manager Darussalam Publishers and Distributors, Riyadh."
Noble Qur'an with English & Urdu Translations,Q53,$31.95,https://dusp.org/urdu/quran-tafsir/q53-noble-qur-an-with-english-urdu-translations.html,No Translator,Hardback,1031,7x9.50,"New Edition of the Noble Quran with Indo-Pak/Persian script Arabic and translation & tafseer in both English and Urdu languages. Right column of each page has Arabic text with Urdu translation in the middle and English translation in the left column of each page. The 3 columns are followed by English tafsir followed by Urdu tafseer on the bottom of each page (where it exists). Includes a brief subject index in English and Urdu towards the end. and Hafiz Salah-ud-Din Yusuf and Maluna Muhammad Abdul Jabbar. Interpretation of the meanings of the Noble Qur'an with Arabic text in the modern English language. A summarized version of At-Tabari, Al-Qurtubi and Ibn Kathir with comments from Sahih Al-Bukhari. This summarized 1 volume version offers brief commentary and Ahadith wherever necessary. This unique combination of commentary and relevant Ahadith makes this a very useful study reference tool. The Arabic text is taken from Mushaf al Madinah."
Arabic: Kitab Usool Al-Iman,A64,$14.95,https://dusp.org/arabic/aqidah-fiqh/a64-arabic-kitab-usool-al-iman.html,No Translator,Hardback,308,6.75x9.65x0.60,No Description
Arabic: Fathul Majeed (Medium),A15b,$14.95,https://dusp.org/arabic/aqidah-fiqh/a15b-arabic-fathul-majeed-medium.html,No Translator,Hardback,928,4.5x6x1.3,Large size edition also available from the Related Items.
Arabic: Fathul Majeed (Large),A15a,$16.95,https://dusp.org/arabic/aqidah-fiqh/a15a-arabic-fathul-majeed-large.html,No Translator,Hardback,560,7x10,Medium size edition also available from the Related Items.
Arabic: Mawsu'atul Aa'dab al-Islamiyah (2 Vol. Set),A61,$49.95,https://dusp.org/arabic/miscellaneous/a61-arabic-mawsu-atul-aa-dab-al-islamiyah-2-vol-set.html,No Translator,Hardback,2138,7x9.5x2.5,No Description
Arabic: Kitab At-Tauhid  كتاب التوحيد ,A14,$7.95,https://dusp.org/arabic/aqidah-fiqh/a14-arabic-kitab-at-tauhid.html,No Translator,Hardback,196,5x6.7,"Arabic edition of Kitab At-Tauhid which is one of the best books on the subject of Tawheed (Tauheed, Tawhid - Monotheism) and ranks high in authenticity. In this all the relevant verses of the Qur'an have been discussed reasonably, rationally, and sincerely. The essence of the Qur'an and Sunnah is placed in a very simple manner in this book."
Arabic: Sharh Al-Aqeeda-til-Wasitiyah,A12,$9.95,https://dusp.org/arabic/aqidah-fiqh/a12-arabic-sharh-al-aqeeda-til-wasitiyah.html,No Translator,Hardback,173,7x10,No Description
Urdu: Fatawa Bin Baz (Vol.1),U15,$6.95,https://dusp.org/urdu/fatawa-qa/u15-urdu-fatawa-bin-baz.html,No Translator,Paperback,268,6.75x9.75x0.7,No Description
Urdu: Fatawa Brae Khawateen,U07,$11.00,https://dusp.org/urdu/fatawa-qa/u07-urdu-fatawa-brae-khawateen.html,No Translator,Hardback,362,6x9,No Description
Urdu: Fatawa Islamiyah (2 Vol. Set),U30,$29.95,https://dusp.org/urdu/fatawa-qa/u30-urdu-fatawa-islamiyah-2-vol-set.html,No Translator,Hardback,549+,7x10,"Shaykh 'Abdul-'Aziz bin 'Abdullah bin Baz Shaykh Muhammad bin Salih Al-'Uthaimin Shaykh 'Abdullah bin 'Abdur-Rahman Al-Jibreen The Permanent Committee and the decisions of the Fiqh Council Muhammad bin 'Abdul-'Aziz al-Musnad There come many moments and occasions in one's life when there arises a need to know about a certain Islamic ruling in accordance with a situation with respect to certain conditions and circumstances. The legal Islamic rulings required should be from those who have knowledge of Qur'anic Verses and Hadiths, and be able to understand them and to use them as evidence as required on the questions. They must possess knowledge to the extent that they are able to cite relevant Hadiths on which there is consensus. They must have sufficient knowledge of the Arabic language to understand the texts of the Qur'an and the Sunnah and to derive and extract proofs from them. It is not easy for the Muslims to contact such learned scholars of Islam at all times for legal judgements they are in need of at particular times. To overcome this difficulty of the Muslims, Darussalam is presenting this collection of legal rulings issued from the most renowned scholars of the world. This collection is also a valuable addition in Islamic literature in the Urdu language."
Urdu: Fatawa As-Siyam,U12,$3.25,https://dusp.org/urdu/fatawa-qa/u12-urdu-fatawa-as-siyam.html,No Translator,Paperback,135,5.5x8,No Description
Malayalam: The Noble Qur'an,LH07,$17.95,https://dusp.org/languages/hindi-books/lh07-malayalam-the-noble-qur-an.html,No Translator,Hardback,990,7x10x2,Malayalam is the language of the people of Kerala on the Malabar Coast of India. It is closely related to Tamil. Old Code: LM01
Marathi (Hind): Mukhtasar Tafsir Ahsul Bayan,LH05,$24.95,https://dusp.org/languages/hindi-books/lh05-marathi-hind-mukhtasar-tafsir-ahsul-bayan.html,No Translator,Hardback,1032,6x9x2,No Description
Hindi: Tajaleyataa Nabuwat,LH04,$10.50,https://dusp.org/languages/hindi-books/lh04-hindi-tajaleyataa-nabuwat.html,No Translator,Hardback,381,6x9,No Description
Hindi: Ghayatul-Murid - Interpretation of Kitab At-Tauhid,LH03,$11.95,https://dusp.org/languages/hindi-books/lh03-hindi-ghayatul-murid-interpretation-of-kitab-at-tauhid.html,No Translator,Hardback,256,6x9,Interpretation of Kitab At-Tauhid - Ghayatul-Murid (The Destination of the Seeker of Truth)
Hindi: Kitab At-Tauhid,LH02,$11.95,https://dusp.org/languages/hindi-books/lh02-hindi-kitab-at-tauhid.html,No Translator,Hardback,296,6x9,No Description
Hindi: Tafseer Ahsanul Bayan with Arabic (2 vol),LH01,$44.95,https://dusp.org/languages/hindi-books/lh01-hindi-tafseer-ahsanul-bayan-with-arabic-2-vol.html,Safiur-Rahman Mubarakpuri,Hardback,2282,6x9,No Description
The Grave: Its Torment and Its Pleasure,RB30,$13.95,https://dusp.org/english/hereafter-the-unseen/rb30-the-grave-its-torment-and-its-pleasure.html,Ihsan Bin Gerald Gonsalves,Paperback,149,6x9x0.5,"This book covers all the issues regarding the grave, its trials, punishments and pleasures. The author provides proofs from the Quran, Sunnah & beliefs of Ahlus Sunnah wal Jama'ah regarding the torment and bliss of the grave, and how it differs from the belief of the misguided groups from amongst the people of innovation and desires. The grave is the first stage that the slave proceeds to after the worldly life. In it, the people of Al-Barzakh Will find What they deserve of torment or bliss, depending on their state in the dunya, and then to Heaven or the Hell-fire, and therein will reside in the never-ending residence. May Allah save us from His punishment and make us from among the righteous who increase in good deeds until they obtain His mercy. Ameen. It is related that Abu Hurairah said: ""We were walking with the Messenger of Allah (sallallahu alaihi wa sallam) when we passed two graves. Then he stood still and we stood with him. His color started to change and he rolled up his sleeves, so we said: 'What's the matter, oh Prophet of Allah?', he said: 'Don't you hear what I'm hearing?' We said: 'What is it, oh Prophet of Allah?' He said: 'These two men are being severely punished in their graves for a relatively minir sin."" We said: 'For what are they punished, oh Prophet of Allah?' He said: 'One of them never used to clean urine from himself, and the other used to harm the people by his speech and walk amongst the people carrying tales.' So he called for two palm stalks and he put one into each grave. We said: 'Will this benefit them oh Messenger of Allah?' He replied: 'Yes, it will lighten their punishment for as long as it remains moist.'"" Reported by Abu Hatim (3/106) in ""Al-Ihsan""."
Save Yourself and Your Family From The Hellfire,RB13,$12.95,https://dusp.org/english/hereafter-the-unseen/rb13-save-yourself-and-your-family-from-the-hellfire.html,No Translator,Paperback,139,5.5x8.5x0.40,"He (Sallahu alayhi wa salam) said: “If you knew what I know, you would laugh a little and cry a lot, and you would not have pleasure with women in bed, and you would have left to an elevated area supplicating ardently to Allah.” If we knew what was with Allah from the (different) types of punishment and the distress and hardships, we would not have pleasure with women in bed; rather, our feet would not remain at home, and we would go out in the roads supplicating to the Lord of the worlds to save us from His punishment. This is the speech of our Prophet (Sallahu alayhi wa salam). O noble Muslim, in these two tremendous hadeeth are an indication of a tremendous painful punishment that is being saved with Allah for the sinners, as well as a difficult distressful torment that is being saved with the Lord of the worlds for the disobedient. Take heed. What is astonishing is he who laughs and his heart is at ease, and he is falling into sin and he does not know where his end will be. What are amazing are us, O brothers? How are we heedless about that which is waiting for us? Glorified is Allah, did not we read the Quran? Of course; by Allah, did not we read the Sunnah? Certainly; therefore, what is wrong with us? Indeed, there is a barrier between understanding the Quran and the Quran entering the hearts, and between our hearts. There are barriers of sins that have blocked the Quran from entering the hearts. “Do they not reflect about the Quran? Or, are (their) hearts closed up?” * Shaykh Al-Allaamah Abdul Azeez Ibn Baaz (The Obligation of Protecting Yourself and Family from the Fire). * Shaykh Abdullah Bin Uthmaan Ath-Thamaaree (The fire, it lets nothing remain and leaves nothing [unburnt])."
The Death of Best of Mankind,RB14,$5.95,https://dusp.org/english/hereafter-the-unseen/rb14-the-death-of-best-of-mankind.html,Rasheed ibn Estes Barbee,Paperback,46,6x9x0.10,"Thus the Prophet was human. He died as humans die, and he was shrouded just as other Muslims are. And he was buried and dirt was placed over him"
The Last World,319,$39.95,https://dusp.org/english/hereafter-the-unseen/319-the-last-world.html,Suleman Fulani,Hardback,600,7x9.5x1.10,"This illustrated full-color book covers everything from the spectacles of death, issues of the grave, signs of the hour, blowing of the trumpet, the resurrection, the day of judgment, ending with the description of hell and paradise. The famous author, Dr. Muhammad Adb Al-Rahman Al-Arifi, has done and excellent job of explaining all the issues along with proofs from the Qur'an & Sunnah in an easy to understand manner especially for the younger generation."
World of the Jinn and Devils (Vol. 3),RP03,$14.95,https://dusp.org/english/hereafter-the-unseen/rp03-world-of-the-jinn-and-devils-vol-3.html,Nasiruddin Al-Khattab,Hardback,238,5.5x8,"Some people think that writing this topic is writing about a topic that is from the periphery of knowledge. They approve of humans going over this topic in the quickest of fashions and not giving it too much thought. They think that the benefits that accrue from such a study are very limited. Furthermore, they believe that being ignorant of this topic is not harmful at all. However, I am not delving into something distant. Humans today spend billions of dollars with which they could build cities or countries and end poverty in the farthest reaches of the world -- and, instead, they spend that money on research to discover if there is life or if life is possible on nearby planets. Scientists spend a great deal of their time and resources on such a question. What about an existence that is known to be living and thinking, and that lives right here with us on our earth? They live in our houses and they eat and drink with us. In fact, they even spoil our thoughts and our hearts. They drive us to destroy our own selves and to spill each others' blood. No price can be put on the importance of the texts of the Qur'an and authentic hadith that have reached us, giving us knowledge of this matter. Those texts uncover for us the secrets of that existence: the world of the jinn. Old code: R16"
Life in al-Barzakh - From Death till Resurrection,RK13,$19.95,https://dusp.org/english/hereafter-the-unseen/rk13-life-in-al-barzakh-from-death-till-resurrection.html,No Translator,Hardback,245,7x10x0.8,"This book is the fourth in the 'The Inevitable Journey' series. It deals with many important matters that have always perplexed the human minds, but that, as is shown in this book, have been clearly explained in the authentic Texts from Allah's Book and His Messenger's Sunnah. Among the subjects covered are the following:"
Funerals - Regulations & Exhortations,RK05,$19.95,https://dusp.org/english/hereafter-the-unseen/rk05-funerals-regulations-exhortations.html,No Translator,Hardback,312,7x10,"We inevitably go through the journey starting in this life, and extending into the grave, before our final abode in the hereafter. In the process, we pass through stages of sickness, death, and the intermediate life in the grave (al-Barzakh). These are the subjects with which ""The Inevitable Journey"" deals over a sequence of four titles: : I. Sickness: Regulations & Exhortations II. The Islamic Will & Testament III. Funeral Regulations IV. Life in al-Barzakh. This book is the third in the series. It deals with the actual occurrence of death, and all lessons and regulations relating to it. It includes a close-to-complete translation of al-Albani's Ahkaam ul-Janaa'iz. In addition, it contains extensive supplementary material, and an enhanced presentation with tables and diagrams, making it a useful handbook, reference, and source of admonishment concerning death. We believe that this is the first book in English presenting this material, based on purely authentic evidence, to this level of depth, breadth, and practicality. Indeed, we offer praise and thanks to Allah (SWT) for facilitating this."
"The Jinn, Magic and The Evil Eye",RA23,$15.95,https://dusp.org/english/hereafter-the-unseen/ra23-the-jinn-magic-and-the-evil-eye.html,Ahsan Hanif,Paperback,286,6x8,"From haunted houses and levitating objects to demons invading and taking over human bodies. There are abundant movies available in the Western world which focus on this phenomena. Indeed, it is from human nature to be intrigued by the unknown and unseen. But what does Islam say concerning this mysterious world? It is actually part of a Muslim's religion to believe in the unseen, to believe in the world of the Jinn, and to believe in magic. Most of us are unaware of the reality of the Jinn who live alongside us and interact with us in more ways than we can imagine. What is the correct Islamic viewpoint on the Jinn and the affairs connected to them? Can magic really affect us? Do Jinns have the ability to possess and harm us? Can we go to fortune-tellers? What is the evil-eye? And most importantly of all, how do we protect and cure ourselves from Jinn possession, magic and the evil-eye? Find out the answers to all these questions as the authors provide an unprecedented, detailed account of this topic."
A Glimpse at the Two Angels of the Grave,RA19,$6.95,https://dusp.org/english/hereafter-the-unseen/ra19-a-glimpse-at-the-two-angels-of-the-grave.html,No Translator,Paperback,64,6X9,"This is where it all starts, once you’re in your grave and the people have put the soil over you then the final test begins and your results will be given to you then and there. May Allah give us a Husn khatimah (a good end), Ameen. Prophet Muhammad (Salllahu alayhi wasalaam) said: When a dead person is buried two angels come to him: one of them is called Munkar and the other Nakeer. (Tirmidhi)And know that when death approaches you it will be instant & least expected just like when Munkar & Nakeer, the 2 Angels, whose job to question you in your grave will be. ... And the two Angels will come to him, sit him up and ask him, ""Who is your Lord?"" He will say, ""O, oh! I don't know."" They will ask him, ""What is your religion?"" and he will say ""O, oh! I don't know."" They will ask him, ""What do you say about this man (Prophet Muhammad) who was sent to you?"" He will say, ""O, oh! I don't know! Taken from the Work of Shaykh Saalih Al-Fawzaan & Shaykh Abdur Razzaq Al-Abbaad including commentary by Sheikh Saaleh al-Uthaymeen"
Interpretation of Dreams,254,$24.95,https://dusp.org/english/hereafter-the-unseen/254-interpretation-of-dreams.html,No Translator,Hardback,488,6x9,"This book tackles the issue of the interpretation of dreams in the light of the Qur'an and the Sunnah, based on the Prophet's hadeeth in which he said, ""The dream of a Muslim is one of the forty-six parts of prophet hood."" In this book, the author provides a definition of the word 'dream', discusses the various types of dreams, mentions some dreams that were interpreted by the Prophet (peace and blessings be upon him), etiquette to be observed by the person who has a dream and the person who interprets it, and provides the interpretation of a large number of dreams, among some other issues related to the subject. The author is the well-known erudite scholar Sheikh Muhammad ibn Abd-Allah ibn Raashid al-Bakri (d. 736 AH/1336 CE). The English reader will definitely find this book highly interesting and thought-provoking."
End of the World,252,$24.95,https://dusp.org/english/hereafter-the-unseen/252-end-of-the-world.html,No Translator,Hardback,425,6x9,"In recent times things have become very confusing and we have begun to see in bookstores and on websites speculation about future events, based on verses and hadeeths which refer to these future events concerning the signs of the Hour. Every time a calamity befalls Islam and the Muslims, people begin to look for a way out from them. Sometimes you hear about the appearance of the Mahdi, sometimes you hear that the time for the final confrontation between good and evil is close at hand, other times you hear about landslides in the East or in the west, and so forth."
Description of Paradise in the Glorious Qur'an,251,$24.95,https://dusp.org/english/hereafter-the-unseen/251-description-of-paradise-in-the-glorious-qur-an.html,No Translator,No Blinding,No Pages,6x9,"Writing about Paradise is of great importance in view of its significance in the belief of a Muslim. This belief makes him eligible for enjoyment of the bliss and the happiness of the Hereafter. It is not a belief that is limited to the life of this finite and ephemeral world only as compared to the everlasting hereafter. Rather, it is great creed that links the life of man in this world to that of hereafter so that his vision will not be restricted to this world alone but extends to the Hereafter."
Book of the End - Great Trials & Tribulations,205,$29.95,https://dusp.org/english/hereafter-the-unseen/205-book-of-the-end-great-trials-tribulations.html,Faisal Shafeeq,Hardback,748,6x9,"Like everything, the present universe will also come to an end, and it is a part of our faith to believe in the Last Day. The signs of the Day of Judgment have been foretold by our Prophet (S). Ibn Kathir has collected all the prophesies of the Prophet (S) in his book . In this volume, we have presented from them the signs of the Hour and the events that are yet to take place, although mentioning very few examples of those prophesies that have already been realized. O Allah, send prayers and salutations on Muhammad, his family, and his Companions. This is the Book of The End: Great Trials and Tribulations. It deals with what the Prophet informed us about regarding the signs of the Hour and the great events that are to take place before the Day of Judgment, all of which we must have faith in, because the Prophet spoke not from desire, but from revelation. Abu Moosa Al-Ash'aree related that the Messenger of Allah said, ""This nation of mine is one upon which there is mercy; there is no punishment upon it in the Hereafter; its punishment is in this world - with trials, earthquakes, and killings."" Hitherto in our discussion on the unseen past, we covered in detail events that pertain to the beginning of the world, the stories of the prophets, and the history of peoples until our era. Then we discussed the biography of the Prophet (S) mentioning his characteristics and the proofs of his prophet hood. Then we covered some events that the Prophet prophesized about and that have already taken place before our century. When we gave an account of events that took place after the Prophet's death, we pointed out those occurrences about which a Hadeeth gave information. Since we already mentioned those prophesies that have already become realized and since it would be too long to repeat them all here, we will suffice by mentioning only a few examples, after which we will return to the main theme of this work. And we seek help from Allah."
